Filename,Length..mm.,Precision..mm.,Range..mm.,Site,SiteCode,Family,Genus,Species,Number,Stage,Activity,SpeciesName
M3P3L.avi,207.541,3.663,1841.905,Cartago3,CAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M3P3L.avi,172.254,1.538,1864.34,Cartago3,CAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M3P3L.avi,183.361,9.648,2962.808,Cartago3,CAR,Haemulidae,Haemulon,scudderii,1,J,Passing,Haemulon scudderii
M3P3L.avi,158.184,5.329,2180.116,Cartago3,CAR,Labridae,Halichoeres,dispilus,1,AD,Passing,Halichoeres dispilus
M3P3L.avi,177.124,2.303,1608.228,Cartago3,CAR,Carangidae,Caranx,caballus,1,J,Passing,Caranx caballus
M3P3L.avi,123.185,5.697,2304.733,Cartago3,CAR,Labridae,Thalassoma,lucasanum,1,,Passing,Thalassoma lucasanum
M3P3L.avi,157.662,6.325,2424.63,Cartago3,CAR,Labridae,Thalassoma,lucasanum,1,,Passing,Thalassoma lucasanum
M3P3L.avi,163.037,6.353,2555.92,Cartago3,CAR,Labridae,Thalassoma,lucasanum,1,,Passing,Thalassoma lucasanum
M3P3L.avi,257.929,3.815,1724.086,Cartago3,CAR,Gerreidae,Eucinostomus,dowii,1,,Passing,Eucinostomus dowii
M3P3L.avi,124.288,4.667,2123.651,Cartago3,CAR,Gerreidae,Eucinostomus,dowii,1,,Passing,Eucinostomus dowii
M3P3L.avi,112.49,6.115,2408.942,Cartago3,CAR,Gerreidae,Eucinostomus,dowii,1,,Passing,Eucinostomus dowii
M3P3L.avi,0,3.493,1307.371,Cartago3,CAR,Gerreidae,Eucinostomus,dowii,3,,Passing,Eucinostomus dowii
M3P3L.avi,136.515,4.469,2004.542,Cartago3,CAR,Gerreidae,Eucinostomus,dowii,1,,Passing,Eucinostomus dowii
M3P3L.avi,103.397,5.541,2141.756,Cartago3,CAR,Gerreidae,Eucinostomus,dowii,1,,Passing,Eucinostomus dowii
M4P3L.avi,0,3.304,1264.258,Cartago4,CAR,Schoolsilveryfish,,sp,200,,Passing,Schoolsilveryfish sp
M4P3L.avi,0,2.456,1068.947,Cartago4,CAR,Carcharhinidae,Carcharhinus,limbatus,2,,Passing,Carcharhinus limbatus
M4P3L.avi,0,2.308,1060.582,Cartago4,CAR,Cheloniidae,Chelonia ,mydas,1,,Passing,Chelonia  mydas
M4P3L.avi,0,3.313,1268.762,Cartago4,CAR,Dasyatidae,,sp,1,,Passing,Dasyatidae sp
M4P3L.avi,0,3.334,1268.865,Cartago4,CAR,Tetraodontidae,Sphoeroides,annulatus,4,,Passing,Sphoeroides annulatus
M4P3L.avi,117.657,1.027,913.369,Cartago4,CAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M4P3L.avi,165.405,0.746,854.518,Cartago4,CAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M4P3L.avi,197.274,0.486,589.852,Cartago4,CAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M4P3L.avi,0,3.298,1261.284,Cartago4,CAR,Dasyatidae,Dasyatis,sp,1,,Passing,Dasyatis sp
M4P3L.avi,0,3.275,1259.498,Cartago4,CAR,Sparidae,Archosargus,pourtalesii,2,,Passing,Archosargus pourtalesii
M4P3L.avi,0,3.405,1288.384,Cartago4,CAR,Haemulidae,,sp,1000,J,Passing,Haemulidae sp
M4P3L.avi,0,3.322,1268.215,Cartago4,CAR,Carangidae,Selar,crumenophthalmus,1,,Passing,Selar crumenophthalmus
M4P3L.avi,0,3.298,1261.078,Cartago4,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M4P3L.avi,197.975,6.009,1940.358,Cartago4,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M4P3L.avi,155.242,8.62,2534.889,Cartago4,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M4P3L.avi,302.034,18.075,3392.575,Cartago4,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M4P3L.avi,193.927,12.036,2973.212,Cartago4,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M4P3L.avi,120.256,2.303,1868.875,Cartago4,CAR,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M4P3L.avi,110.47,2.834,1825.25,Cartago4,CAR,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M4P3L.avi,101.403,3.897,1859.414,Cartago4,CAR,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M4P3L.avi,0,3.333,1268.918,Cartago4,CAR,Schoolsilveryfish,,sp,500,,Passing,Schoolsilveryfish sp
M4P3L.avi,0,3.313,1268.272,Cartago4,CAR,Rhinopteridae,Rhinoptera,steindachneri,2,,Passing,Rhinoptera steindachneri
M4P3L.avi,988.073,12.463,2651.753,Cartago4,CAR,Rhinopteridae,Rhinoptera,steindachneri,1,,Passing,Rhinoptera steindachneri
M4P3L.avi,351.664,4.885,1797.029,Cartago4,CAR,Lutjanidae,Hoplopagrus,guentherii,1,,Passing,Hoplopagrus guentherii
M4P3L.avi,0,3.296,1260.323,Cartago4,CAR,Lutjanidae,Lutjanus,novemfasciatus,2,,Passing,Lutjanus novemfasciatus
M4P3L.avi,596.136,3.353,2166.02,Cartago4,CAR,Scombridae,Scomberomorus,sierra,1,,Passing,Scomberomorus sierra
M4P3L.avi,632.985,8.028,3357.589,Cartago4,CAR,Scombridae,Scomberomorus,sierra,1,,Passing,Scomberomorus sierra
M5P4L.avi,0,5.121,1933.318,Cartago5,CAR,Carcharhinidae,Carcharhinus,limbatus,1,NA,Passing,Carcharhinus limbatus
M5P4L.avi,564.449,2.525,2517.469,Cartago5,CAR,Carcharhinidae,Carcharhinus,limbatus,1,NA,Passing,Carcharhinus limbatus
M5P4L.avi,0,5.196,1948.286,Cartago5,CAR,Sparidae,Archosargus,pourtalesii,5,NA,Passing,Archosargus pourtalesii
M5P4L.avi,0,5.278,1967.83,Cartago5,CAR,Gerreidae,Eucinostomus,sp,3,NA,Passing,Eucinostomus sp
M5P4L.avi,190.866,1.964,2595.801,Cartago5,CAR,Gerreidae,Gerres,simillimus,1,NA,Passing,Gerres simillimus
M5P4L.avi,189.116,3.195,2155.902,Cartago5,CAR,Gerreidae,Gerres,simillimus,1,NA,Passing,Gerres simillimus
M5P4L.avi,0,5.127,1934.519,Cartago5,CAR,Tetraodontidae,Sphoeroides,annulatus,5,NA,Passing,Sphoeroides annulatus
M5P4L.avi,235.445,1.26,1506.536,Cartago5,CAR,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M5P4L.avi,0,5.281,1964.356,Cartago5,CAR,Gerreidae,Eucinostomus,currani,1,NA,Passing,Eucinostomus currani
M5P4L.avi,634.358,8.886,4289.34,Cartago5,CAR,Scombridae,Scomberomorus,sierra,1,NA,Passing,Scomberomorus sierra
M5P4L.avi,650.219,13.178,3689.943,Cartago5,CAR,Scombridae,Scomberomorus,sierra,1,NA,Passing,Scomberomorus sierra
M6B2L.avi,134.943,4.497,1716.664,Cartago6,CAR,Lutjanidae,Lutjanus,argentiventris,1,,Passing,Lutjanus argentiventris
M6B2L.avi,509.559,4.003,1744.143,Cartago6,CAR,Carcharhinidae,Carcharhinus,limbatus,1,,Passing,Carcharhinus limbatus
M6B2L.avi,215.162,3.799,1904.215,Cartago6,CAR,Gerreidae,Gerres,simillimus,1,,Passing,Gerres simillimus
M6B2L.avi,219.389,2.678,1865.583,Cartago6,CAR,Gerreidae,Gerres,simillimus,1,,Passing,Gerres simillimus
M6B2L.avi,286.888,2.43,1814.52,Cartago6,CAR,Serranidae,Epinephelus,labriformis,1,,Passing,Epinephelus labriformis
M6B2L.avi,124.705,2.123,1456.266,Cartago6,CAR,Tetraodontidae,Sphoeroides,angusticeps,1,,Passing,Sphoeroides angusticeps
M6B2L.avi,74.191,1.008,1207.639,Cartago6,CAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M6B2L.avi,153.356,2.983,1430.615,Cartago6,CAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M6B2L.avi,142.215,1.872,985.128,Cartago6,CAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M6B2L.avi,85.996,1.075,1130.249,Cartago6,CAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M6B2L.avi,0,3.02,1205.089,Cartago6,CAR,Tetraodontidae,Sphoeroides,annulatus,6,,Passing,Sphoeroides annulatus
M6B2L.avi,166.822,3.32,1871.641,Cartago6,CAR,Carangidae,Caranx,caninus,1,J,Passing,Caranx caninus
M6B2L.avi,207.98,3.651,1856.776,Cartago6,CAR,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M6B2L.avi,189.633,3.026,1831.147,Cartago6,CAR,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M6B2L.avi,195.261,2.531,1831.728,Cartago6,CAR,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M6B2L.avi,216.26,2.334,1688.361,Cartago6,CAR,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M6B2L.avi,190.535,3.536,1674.299,Cartago6,CAR,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M6B2L.avi,201.976,2.805,1963.096,Cartago6,CAR,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M6B2L.avi,499.363,13.387,3073.396,Cartago6,CAR,Serranidae,Mycteroperca,olfax,1,,Passing,Mycteroperca olfax
M6B2L.avi,161.211,5.357,2092.506,Cartago6,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M6B2L.avi,184.602,3.046,1349.845,Cartago6,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M6B2L.avi,158.719,1.609,1261.685,Cartago6,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M6B2L.avi,152.662,1.238,1373.275,Cartago6,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M6B2L.avi,161.437,3.323,1418.396,Cartago6,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M6B2L.avi,176.894,2.688,1735.979,Cartago6,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M6B2L.avi,151.738,2.301,1358.457,Cartago6,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M6B2L.avi,148.375,1.396,1028.066,Cartago6,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M6B2L.avi,0,3.034,1207.769,Cartago6,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M6B2L.avi,161.58,2.329,1352.572,Cartago6,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M6B2L.avi,623.225,7.81,3124.818,Cartago6,CAR,Cheloniidae,Chelonia ,mydas,1,F,Passing,Chelonia  mydas
M6B2L.avi,0,3.029,1204.51,Cartago6,CAR,Carangidae,,sp,10,,Passing,Carangidae sp
M6B2L.avi,141.898,2.447,1638.924,Cartago6,CAR,Haemulidae,Haemulon,scudderii,1,,Passing,Haemulon scudderii
M6B2L.avi,0,3.051,1212.202,Cartago6,CAR,Lutjanidae,Lutjanus,argentiventris,1,,Passing,Lutjanus argentiventris
M6B2L.avi,533.464,3.046,1978.323,Cartago6,CAR,Scombridae,Scomberomorus,sierra,1,,Passing,Scomberomorus sierra
M6B2L.avi,463.273,3.201,1875.528,Cartago6,CAR,Scombridae,Scomberomorus,sierra,1,,Passing,Scomberomorus sierra
M8P3L.avi,53.922,1.067,1314.272,CartagoChico2,CARC,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M8P3L.avi,0,3.57,1317.633,CartagoChico2,CARC,Gerreidae,Eucinostomus,sp,7,,Passing,Eucinostomus sp
M8P3L.avi,65.727,1.479,1814.679,CartagoChico2,CARC,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M8P3L.avi,67.262,2.276,1283.056,CartagoChico2,CARC,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M8P3L.avi,59.437,0.98,874.214,CartagoChico2,CARC,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M8P3L.avi,82.913,3.627,1786.005,CartagoChico2,CARC,Pomacentridae,Stegastes,arcifrons,1,,Passing,Stegastes arcifrons
M8P3L.avi,0,3.518,1309.431,CartagoChico2,CARC,Pomacentridae,Stegastes,arcifrons,4,,Passing,Stegastes arcifrons
M8P3L.avi,35.462,2.325,2634.822,CartagoChico2,CARC,Pomacentridae,Stegastes,arcifrons,1,,Passing,Stegastes arcifrons
M8P3L.avi,135.428,8.829,2641.878,CartagoChico2,CARC,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M8P3L.avi,0,3.515,1307.851,CartagoChico2,CARC,Otariidae,Zalophus,wollebaeki,2,F,Passing,Zalophus wollebaeki
M8P3L.avi,6170.716,225.103,10954.312,CartagoChico2,CARC,Otariidae,Zalophus,wollebaeki,1,F,Passing,Zalophus wollebaeki
M8P3L.avi,54.532,1.253,840.953,CartagoChico2,CARC,Gerreidae,Eucinostomus,currani,1,,Passing,Eucinostomus currani
M8P3L.avi,0,3.512,1306.646,CartagoChico2,CARC,Haemulidae,Haemulon,sp,1000,J,Passing,Haemulon sp
M8P3L.avi,77.933,17.18,3743.442,CartagoChico2,CARC,Pomacentridae,Abudefduf,troschelii,1,,Passing,Abudefduf troschelii
M8P3L.avi,0,3.628,1329.144,CartagoChico2,CARC,Schoolsilveryfish,,sp,100,,Passing,Schoolsilveryfish sp
M8P3L.avi,147.601,3.515,2788.679,CartagoChico2,CARC,Labridae,Halichoeres,dispilus,1,AD,Passing,Halichoeres dispilus
M8P3L.avi,732.309,49.849,5437.933,CartagoChico2,CARC,Carangidae,Caranx,sp,1,,Passing,Caranx sp
M8P3L.avi,96.224,2.008,2180.571,CartagoChico2,CARC,Labridae,,sp,1,AD,Passing,Labridae sp
M9P4L.avi,134.845,5.603,2310.515,CartagoChico3,CARC,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M9P4L.avi,298.747,12.69,3877.11,CartagoChico3,CARC,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M9P4L.avi,332.555,15.992,3860.466,CartagoChico3,CARC,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M9P4L.avi,0,4.646,1829.789,CartagoChico3,CARC,Tetraodontidae,Sphoeroides,annulatus,10,NA,Passing,Sphoeroides annulatus
M9P4L.avi,195.677,6.685,2640.857,CartagoChico3,CARC,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M9P4L.avi,114.394,3.106,2630.163,CartagoChico3,CARC,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M9P4L.avi,179.932,10.178,3120.779,CartagoChico3,CARC,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M9P4L.avi,165.3,4.988,2484.56,CartagoChico3,CARC,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M9P4L.avi,152.678,2.215,1588.436,CartagoChico3,CARC,Tetraodontidae,Sphoeroides,annulatus,1,NA,Passing,Sphoeroides annulatus
M9P4L.avi,354.378,7.211,3278.325,CartagoChico3,CARC,Ophichthidae,,sp,1,NA,Passing,Ophichthidae sp
M9P4L.avi,0,4.621,1824.738,CartagoChico3,CARC,Labridae,,sp,6,NA,Passing,Labridae sp
M9P4L.avi,62.74,2.876,3091.789,CartagoChico3,CARC,Pomacentridae,Stegastes,arcifrons,1,NA,Passing,Stegastes arcifrons
M9P4L.avi,99.084,4.988,2547.428,CartagoChico3,CARC,Pomacentridae,Stegastes,arcifrons,1,NA,Passing,Stegastes arcifrons
M9P4L.avi,0,4.644,1829.608,CartagoChico3,CARC,Pomacentridae,Stegastes,arcifrons,1,NA,Passing,Stegastes arcifrons
M9P4L.avi,0,4.699,1841.129,CartagoChico3,CARC,Schoolsilveryfish,,sp,33,NA,Passing,Schoolsilveryfish sp
M9P4L.avi,129.073,1.896,1237.659,CartagoChico3,CARC,Gerreidae,Eucinostomus,dowii,1,NA,Passing,Eucinostomus dowii
M9P4L.avi,243.469,12.408,4260.631,CartagoChico3,CARC,Haemulidae,Haemulon,scudderii,1,NA,Passing,Haemulon scudderii
M9P4L.avi,467.053,15.744,5804.22,CartagoChico3,CARC,Cheloniidae,Chelonia ,mydas,1,NA,Passing,Chelonia  mydas
M9P4L.avi,0,4.642,1829.105,CartagoChico3,CARC,Gerreidae,Eucinostomus,currani,1,NA,Passing,Eucinostomus currani
M9P4L.avi,107.603,1.449,1074.029,CartagoChico3,CARC,Gerreidae,Eucinostomus,currani,1,NA,Passing,Eucinostomus currani
M10-P4L.avi,152.862,5.151,3097.013,Cartago7,CAR,Haemulidae,Haemulon,scudderii,1,,Passing,Haemulon scudderii
M10-P4L.avi,0,5.206,1949.223,Cartago7,CAR,Serranidae,Mycteroperca,olfax,2,,Passing,Mycteroperca olfax
M10-P4L.avi,242.263,3.248,2287.495,Cartago7,CAR,Serranidae,Mycteroperca,olfax,1,,Passing,Mycteroperca olfax
M10-P4L.avi,265.472,8.328,2869.49,Cartago7,CAR,Serranidae,Mycteroperca,olfax,1,,Passing,Mycteroperca olfax
M10-P4L.avi,89.288,4.959,2382.019,Cartago7,CAR,Haemulidae,Haemulon,scudderii,1,,Passing,Haemulon scudderii
M10-P4L.avi,128.672,7.429,2662.195,Cartago7,CAR,Haemulidae,Haemulon,scudderii,1,,Passing,Haemulon scudderii
M10-P4L.avi,204.626,3.427,2127.612,Cartago7,CAR,Serranidae,Mycteroperca,olfax,1,,Passing,Mycteroperca olfax
M10-P4L.avi,171.697,1.383,2654.824,Cartago7,CAR,Serranidae,Mycteroperca,olfax,1,,Passing,Mycteroperca olfax
M10-P4L.avi,228.274,6.239,3060.224,Cartago7,CAR,Lutjanidae,Lutjanus,argentiventris,1,,Passing,Lutjanus argentiventris
M10-P4L.avi,0,0.821,719.449,Cartago7,CAR,Pomacentridae,Stegastes,arcifrons,2,,Passing,Stegastes arcifrons
M10-P4L.avi,44.979,3.93,2067.906,Cartago7,CAR,Pomacentridae,Stegastes,arcifrons,1,,Passing,Stegastes arcifrons
M10-P4L.avi,70.065,3.448,2053.7,Cartago7,CAR,Pomacentridae,Stegastes,arcifrons,1,,Passing,Stegastes arcifrons
M10-P4L.avi,113.628,10.258,3667.093,Cartago7,CAR,Pomacentridae,Stegastes,arcifrons,1,,Passing,Stegastes arcifrons
M10-P4L.avi,109.803,2.862,2025.909,Cartago7,CAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M10-P4L.avi,83.844,2.229,2455.491,Cartago7,CAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M10-P4L.avi,102.097,4.686,2010.292,Cartago7,CAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M10-P4L.avi,160.166,3.911,1876.894,Cartago7,CAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M10-P4L.avi,0,0.794,706.903,Cartago7,CAR,Tetraodontidae,Sphoeroides,annulatus,11,,Passing,Sphoeroides annulatus
M10-P4L.avi,122.055,4.342,1876.993,Cartago7,CAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M10-P4L.avi,125.139,3.819,1918.722,Cartago7,CAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M10-P4L.avi,141.484,3.098,2094.445,Cartago7,CAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M10-P4L.avi,113.797,4.16,1870.658,Cartago7,CAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M10-P4L.avi,94.841,3.47,1770.093,Cartago7,CAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M10-P4L.avi,141.734,0.96,1830.371,Cartago7,CAR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M10-P4L.avi,0,5.155,1938.759,Cartago7,CAR,Muraenidae,Gymnothorax,dovii,1,,Passing,Gymnothorax dovii
M10-P4L.avi,297.072,10.799,4650.659,Cartago7,CAR,Serranidae,Epinephelus,labriformis,1,,Passing,Epinephelus labriformis
M10-P4L.avi,121.075,8.869,2991.491,Cartago7,CAR,Chaetodontidae,Chaetodon,humeralis,1,,Passing,Chaetodon humeralis
M10-P4L.avi,139.34,4.246,2445.924,Cartago7,CAR,Chaetodontidae,Chaetodon,humeralis,1,,Passing,Chaetodon humeralis
M10-P4L.avi,172.852,3.884,1904.755,Cartago7,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M10-P4L.avi,167.763,4.168,1958.215,Cartago7,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M10-P4L.avi,165.635,4.449,2190.953,Cartago7,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M10-P4L.avi,158.485,3.682,1948.424,Cartago7,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M10-P4L.avi,142.224,4.406,2188.88,Cartago7,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M10-P4L.avi,184.977,4.127,1945.76,Cartago7,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M10-P4L.avi,169.968,5.82,2502.36,Cartago7,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M10-P4L.avi,189.794,5.208,2289.695,Cartago7,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M10-P4L.avi,171.751,5.884,2483.129,Cartago7,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M10-P4L.avi,147.654,4.697,2346.923,Cartago7,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M10-P4L.avi,120.868,2.92,1826.404,Cartago7,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M10-P4L.avi,166.216,3.132,1740.885,Cartago7,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M10-P4L.avi,123.503,2.856,1751.34,Cartago7,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M10-P4L.avi,141.49,3.435,1904.715,Cartago7,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M10-P4L.avi,136.42,3.649,2182.893,Cartago7,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M10-P4L.avi,140.937,3.545,2318.398,Cartago7,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M10-P4L.avi,178.828,4.998,2375.788,Cartago7,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M10-P4L.avi,0,5.325,1970.936,Cartago7,CAR,Carangidae,Caranx,caballus,2,,Passing,Caranx caballus
M10-P4L.avi,178.565,3.545,1767.46,Cartago7,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M10-P4L.avi,216.945,2.29,2265.62,Cartago7,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M10-P4L.avi,214.421,4.162,2696.331,Cartago7,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M10-P4L.avi,129.727,1.242,1258.922,Cartago7,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M10-P4L.avi,145.999,2.154,1651.854,Cartago7,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M10-P4L.avi,143.98,2.466,1555.849,Cartago7,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M10-P4L.avi,158.865,4.319,2217.213,Cartago7,CAR,Carangidae,Caranx,caballus,1,,Passing,Caranx caballus
M10-P4L.avi,75.701,1.365,1701.051,Cartago7,CAR,Gerreidae,Eucinostomus,dowii,1,,Passing,Eucinostomus dowii
M10-P4L.avi,213.603,4.372,1856.023,Cartago7,CAR,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M10-P4L.avi,89.648,2.896,3062.444,Cartago7,CAR,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M10-P4L.avi,77.067,2.915,2603.26,Cartago7,CAR,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M10-P4L.avi,0,5.183,1944.236,Cartago7,CAR,Labridae,Bodianus,diplotaenia,1,AD,Passing,Bodianus diplotaenia
M10-P4L.avi,0,5.184,1944.468,Cartago7,CAR,Schoolsilveryfish,,sp,1,,Passing,Schoolsilveryfish sp
M11-P1L.avi,100.269,1.872,1745.663,Cartago8,CAR,Gerreidae,Eucinostomus,dowii,1,,Passing,Eucinostomus dowii
M11-P1L.avi,84.564,7.975,2412.82,Cartago8,CAR,Gerreidae,Eucinostomus,dowii,1,,Passing,Eucinostomus dowii
M11-P1L.avi,105.199,2.276,1374.752,Cartago8,CAR,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M11-P1L.avi,0,3.177,1226.938,Cartago8,CAR,Gerreidae,Eucinostomus,sp,2,,Passing,Eucinostomus sp
M11-P1L.avi,109.149,0.932,977.587,Cartago8,CAR,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M11-P1L.avi,0,3.161,1226.835,Cartago8,CAR,Carangidae,Caranx,caballus,1,J,Passing,Caranx caballus
M11-P1L.avi,478.257,8.589,2811.125,Cartago8,CAR,Lutjanidae,Lutjanus,novemfasciatus,1,,Passing,Lutjanus novemfasciatus
M11-P1L.avi,162.134,1.267,1549.225,Cartago8,CAR,Serranidae,Mycteroperca,olfax,1,,Passing,Mycteroperca olfax
M11-P1L.avi,123.367,1.463,1517.756,Cartago8,CAR,Serranidae,Mycteroperca,olfax,1,,Passing,Mycteroperca olfax
M11-P1L.avi,0,3.145,1222.969,Cartago8,CAR,Lutjanidae,Lutjanus,argentiventris,2,,Passing,Lutjanus argentiventris
M11-P1L.avi,148.542,2.047,2129.879,Cartago8,CAR,Lutjanidae,Lutjanus,argentiventris,1,,Passing,Lutjanus argentiventris
M11-P1L.avi,0,3.208,1233.518,Cartago8,CAR,Gerreidae,Eucinostomus,currani,1,,Passing,Eucinostomus currani
M11-P1L.avi,79.931,0.709,967.865,Cartago8,CAR,Gerreidae,Eucinostomus,currani,1,,Passing,Eucinostomus currani
M11-P1L.avi,227.196,3.753,1593.641,Cartago8,CAR,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M11-P1L.avi,227.583,2.305,1631.628,Cartago8,CAR,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M11-P1L.avi,231.336,1.622,1582.753,Cartago8,CAR,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M11-P1L.avi,239.564,1.981,1656.596,Cartago8,CAR,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M11-P1L.avi,214.965,2.073,1536.476,Cartago8,CAR,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M11-P1L.avi,217.479,1.301,1471.236,Cartago8,CAR,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
